OBJECTID,SourceOID,DiscoveryAcres,FireDiscoveryDateTime,IncidentName,x,y,POOCounty,POOState,UniqueFireIdentifier
195182,3876418,800.0,2018-03-02,2381,-102.05889,35.2302800000001,Potter,US-TX,2018-TXTXS-000186
173223,9555180,800.0,2020-06-13,McDaniel,-100.695333333,31.879166667,Coke,US-TX,2020-TXTXS-200179
201218,2900994,800.0,2017-06-05,Kinyon Springs,-115.237,42.7135000000001,Owyhee,US-ID,2017-IDTFD-000065
179898,6658805,800.0,2019-08-08,SE JET,-103.8334,34.1149100000001,Roosevelt,US-NM,2019-NMN5S-000369
271475,852516,800.0,2015-07-12,Bear Island Lake,-153.344333,63.490333,Yukon-Koyukuk,US-AK,2015-AKSWS-504733
301074,28021405,800.0,2023-03-29,KEELER,-96.78612,36.66051,Osage,US-OK,2023-OKOSA-000689
100384,804168,800.0,2015-06-24,CHAHALIE LAKE,-143.525,66.7858000000001,Yukon-Koyukuk,US-AK,2015-AKUYD-000592
61090,4029967,800.0,2018-04-01,THOMAS MOUNTAIN UNIT 1 RX,-116.657,33.6214000000001,Riverside,US-CA,2018-CABDF-005636
88373,5872372,800.0,2019-03-21,Red Kate,-102.2032,41.6680000000001,Garden,US-NE,2019-NENES-190115
267693,803672,800.0,2015-06-22,Chitanana River,-152.608,64.5980000000001,Yukon-Koyukuk,US-AK,2015-AKTAD-000470
122060,3900810,799.0,2018-03-17,C-21,-92.623333,31.65,Grant,US-LA,2018-LAKIF-000117
97247,19319190,796.0,2021-04-13,WALKER,-96.23914,36.37012,Osage,US-OK,2021-OKOSA-000968
351981,28073321,796.0,2024-01-22,SCK Pilgrim Rest A and B RX,-85.485167,33.8125,Cleburne,US-AL,2024-ALALF-240022
75817,4023967,796.0,2018-04-12,CALI,-96.27556,36.3765900000001,Osage,US-OK,2018-OKOSA-000846
329878,28050203,796.0,2023-08-14,East Baldy,-89.10615,31.09435,Perry,US-MS,2023-MSMNF-000435
355020,28076353,795.0,2024-02-24,RX Bearpen East,-92.2973,35.98245,Stone,US-AR,2024-AROZF-000412
77278,7778391,792.0,2020-03-08,BK INMAN CREEK,-87.2367399999999,34.22027,Winston,US-AL,2020-ALALF-000086
317281,28037605,792.0,2023-06-28,Storage,-98.4747222,32.7913889,Palo Pinto,US-TX,2023-TXTXS-232248
291081,7239577,791.0,2019-11-09,CN Wolf Pitt 05,-86.72889,31.11438,Escambia,US-AL,2019-ALALF-000236
44079,3897101,786.0,2018-03-15,BK Beech Creek,-87.31577,34.24064,Winston,US-AL,2018-ALALF-000076
357377,32963929,785.0,2024-03-11,Alley Spring RX,-91.45316,37.16828,Shannon,US-MO,2024-MOOZP-000182
21654,3825427,784.0,2018-02-02,C-52,-92.54437,31.0602700000001,Rapides,US-LA,2018-LAKIF-000086
357445,32963998,784.0,2024-03-12,Flatwoods RX,-90.9529,37.9244,Washington,US-MO,2024-MOMTF-000193
354897,28076228,783.0,2024-02-07,SHNF Comp 51 RX,-95.552383,30.528133,Walker,US-TX,2024-TXTXF-000066
68539,5970379,781.0,2019-04-17,Cameron Blue Unit 1,-113.8334,45.91249,Ravalli,US-MT,2019-MTBRF-019015
43233,4042769,780.0,2018-04-17,C-47,-92.64694,31.21,Rapides,US-LA,2018-LAKIF-000161
354805,32809599,778.0,2024-02-22,TAL BEE GUM RX,-86.118997,33.194986,Clay,US-AL,2024-ALALF-240105
52121,5795570,774.0,2019-02-25,CN Miller Creek 02,-86.7412619999999,31.0947,Escambia,US-AL,2019-ALALF-000012
178485,20736392,772.0,2021-07-30,JOHNSON RIDGE 0700 RN,-120.9353,45.0611200000001,Wasco,US-OR,2021-ORPRD-000700
331710,28052035,771.0,2023-08-20,Clear Lake,-94.08418333,32.05086667,Panola,US-TX,2023-TXTXS-233398
104184,7131977,771.0,2019-10-24,Homochitto RX BB 42 Sub 4,-91.08093,31.36794,Franklin,US-MS,2019-MSMNF-000100
53657,3855679,770.0,2018-02-20,C-45,-92.5869,31.124,Rapides,US-LA,2018-LAKIF-000091
135599,19037589,770.0,2021-03-19,BIG POND,-95.89798,35.22078,McIntosh,US-OK,2021-OKOMA-000578
304306,28024639,769.0,2023-04-18,BIENVILLE CPT 222 RX,-89.33806,32.11654,Smith,US-MS,2023-MSMNF-000288
17478,5512768,769.0,2018-11-26,CN Blue Spring East 16,-86.5647089999999,31.129506,Covington,US-AL,2018-ALALF-000234
124005,7295574,769.0,2019-11-16,BIENVILLE RX CPT 222,-89.33093,32.11262,Smith,US-MS,2019-MSMNF-000109
180360,7747180,769.0,2020-02-28,CN Blue Springs East 16,-86.56431,31.1293000000001,Covington,US-AL,2020-ALALF-000058
199526,3912394,767.0,2018-03-24,WHY,-96.0351899999999,36.51935,Osage,US-OK,2018-OKOSA-000737
16487,2261702,763.0,2017-03-23,Harris Branch,-88.2796,37.5507000000001,Hardin,US-IL,2017-ILSHF-000070
82052,5827169,760.0,2019-02-15,C-31 RX BURN ,-81.59106,33.3380100000001,Aiken,US-SC,2019-SCSRF-190025
355119,28076452,759.0,2024-02-23,Rx Liberty 0193,-94.656769,29.919091,Liberty,US-TX,2024-TXTXS-240193
242071,3810729,757.0,2018-01-25,EAST SIDE2,-96.22409,36.3704900000001,Osage,US-OK,2018-OKOSA-000130
302917,28023250,753.0,2023-04-11,Holmes Mill,-83.0086111,36.8727778,Harlan,US-KY,2023-KYKYS-230951011
82561,2293061,753.0,2017-04-17,Barren Plains 1/2/3 RX,-85.8129299999999,43.8475,Lake,US-MI,2017-MIHMF-170067
166952,19152399,752.0,2020-10-01,20 Carnegie North,-103.7235,42.4129,Sioux,US-NE,2020-NEAFP-6299068
60475,7750791,750.0,2020-03-01,DC Compartment 30/31,-95.1405799999999,31.4205400000001,Houston,US-TX,2020-TXTXF-000076
251299,807258,750.0,2015-06-26,Melozi,-154.833,65.2667000000001,Yukon-Koyukuk,US-AK,2015-AKGAD-000646
127825,1153965,750.0,2016-02-27,1800 and Yancy,-94.6417,38.2833000000001,Linn,US-KS,2016-KSLNX-000203
9672,4853578,750.0,2018-08-07,FDH-MTLG17-199,-115.01,46.4,Idaho,US-ID,2018-MTLG17-000199
103298,23829475,750.0,2022-04-16,Kwethluk,-160.9125,60.5358333,Bethel,US-AK,2022-AKSWS-204012
87579,5866772,750.0,2019-03-16,Wolf Creek South RX,-89.34991,37.20298,Alexander,US-IL,2019-ILSHF-000034
120728,832121,750.0,2015-06-29,Annie,-116.416702,40.711102,Eureka,US-NV,2015-NVNNS-010362
145626,14619988,750.0,2020-09-07,WICKIUP,-117.0654,44.23042,Malheur,US-OR,2020-ORVAD-000189
32558,1151556,750.0,2016-03-05,Hill,-96.6899999999999,35.7217000000001,Lincoln,US-OK,2016-OKOKS-000255
201924,18953193,749.0,2021-03-04,Middle Charley - Richland,-104.7431,47.9536600000001,Richland,US-MT,2021-MTLG27-000023
194499,2137047,749.0,2017-02-23,Ingalls,-100.5102778,37.8338889,Gray,US-KS,2017-KSGYX-000171
79057,6059185,747.0,2019-03-26,BK Clifty Fork,-87.222179,34.233725,Winston,US-AL,2019-ALALF-000074
343142,28064471,743.0,2023-11-01,Rx Bowie 4403,-94.739866,33.380972,Bowie,US-TX,2023-TXTXS-234403
69166,5043971,731.0,2018-07-17,NW Sands Block C,-91.2508099999999,46.6076,Bayfield,US-WI,2018-WICNF-000033
80739,5834369,730.0,2019-03-08,C81 RX Burn,-81.523611,33.185278,Barnwell,US-SC,2019-SCSRF-190029
304140,28024473,730.0,2023-04-17,Rockhouse Fork,-82.6903582,37.2776657,Pike,US-KY,2023-KYKYS-231951239
89332,23827255,730.0,2022-04-04,HALF MOON,-96.1741,36.44717,Osage,US-OK,2022-OKOSA-001046
358238,32964791,725.5,2024-03-10,rx-Lodi Big West,-89.5510247,43.2902077,Dane,US-WI,2024-WIWIS-RX2043
47933,3880412,725.0,2018-02-01,C-61  Rx Burn,-81.536389,33.2500000000001,Barnwell,US-SC,2018-SCSRF-180019
285806,19736790,725.0,2021-05-18,Bunker Peak,-114.122580535,37.2622464180001,Lincoln,US-NV,2021-NVELD-040023
230925,19440792,720.0,2021-04-24,Bison RX,-145.325,63.888,Southeast Fairbanks,US-AK,2021-AKDAS-112D01
351982,28073320,719.0,2024-01-21,OAK COMP 41 RX,-87.4452,32.9206,Hale,US-AL,2024-ALALF-240019
327885,28048210,718.0,2023-08-05,Mack,-98.72583333,33.97416667,Wichita,US-TX,2023-TXTXS-232843
34146,7849582,716.0,2020-03-14,Comp 119,-95.14659,30.42494,San Jacinto,US-TX,2020-TXTXF-000104
101784,798676,715.0,2015-06-25,Hawk River,-161.025,62.3908000000001,Yukon-Koyukuk,US-AK,2015-AKGAD-000617
155807,23826965,715.0,2022-03-31,Legacy,-104.903,47.18624,Dawson,US-MT,2022-MTLG16-000021
354898,28076234,712.0,2024-02-01,DCNF Comp 2 RX,-95.30845,31.488467,Houston,US-TX,2024-TXTXF-000058
178115,2192970,710.0,2017-03-27,RX Spring Gulch,-112.9105,45.8222500000001,Silver Bow,US-MT,2017-MTBUD-002048
116353,16999988,707.0,2020-11-18,19-1,-101.64518,35.749373,Moore,US-TX,2020-TXTXS-LAP20064
8226,7803581,707.0,2020-03-11,C-18,-92.9480599999999,32.04416,Natchitoches,US-LA,2020-LAKIF-000052
321464,28041789,707.0,2023-07-13,Moore Peak,-98.52936196,30.66955748,Llano,US-TX,2023-TXTXS-232453
32331,5971169,704.0,2019-04-17,Chick Burn Block 23,-88.8231,31.5733300000001,Wayne,US-MS,2019-MSMNF-000020
40109,3881231,702.0,2017-02-11,C30 Rx Burn,-81.507222,33.3344440000001,Barnwell,US-SC,2017-SCSRF-000040
141631,5912373,700.0,2019-04-02,OK 426 B,-86.93459,32.7791100000001,Chilton,US-AL,2019-ALALF-000084
331279,28051603,700.0,2023-08-19,Upper Mizpah,-105.4075,45.83658,Custer,US-MT,2023-MTLG14-000257
303804,28024137,700.0,2023-04-10,Otter Creek,-96.84601,38.92094,Geary,US-KS,2023-KSGEX-000368
261694,4775997,700.0,2018-07-28,Cougar,-116.17,48.27,Bonner,US-ID,2018-IDIPF-000392
27188,1282529,700.0,2016-05-05,DogTown RX,-99.17847,39.64057,Phillips,US-KS,2016-KSKIR-000469
268138,20362789,700.0,2021-07-09,WHITEHALL ROAD,-119.6363,47.5421700000001,Douglas,US-WA,2021-WASPD-000327
278077,2149764,700.0,2017-03-02,Grassland,-100.27,37.2500000000001,Meade,US-KS,2017-KSMEX-000207
186352,19145194,700.0,2021-03-29,Beer,-97.794,38.0575000000001,Reno,US-KS,2021-KSRNX-000251
175045,3878990,700.0,2018-03-03,KANE,-96.12465,36.7974400000001,Osage,US-OK,2018-OKOSA-000350
272086,804935,700.0,2015-06-22,Nulato River 3,-158.186,64.7982000000001,Yukon-Koyukuk,US-AK,2015-AKGAD-000492
277270,1013313,700.0,2015-09-27,Keene,-100.762,30.3205,Sutton,US-TX,2015-TXTXS-002034
165303,7746783,700.0,2020-02-28,SC Iron City South,-85.64399,33.69244,Calhoun,US-AL,2020-ALALF-000061
131603,7793980,700.0,2020-03-08,CAROL,-96.14131,35.0432700000001,Hughes,US-OK,2020-OKOMA-000452
80552,3822801,700.0,2018-02-01,C-64,-93.080833,31.390833,Natchitoches,US-LA,2018-LAKIF-000084
88125,4204373,700.0,2018-05-09,JA #2 East,-101.041135064,34.8107360000001,Donley,US-TX,2018-TXTXS-180463
290473,2142614,700.0,2017-02-15,17-045,-94.8722222,38.2766667000001,Linn,US-KS,2017-KSLNX-000179
14749,5892372,700.0,2019-03-27,SC Big Oak D,-85.5591669999999,33.7063890000001,Cleburne,US-AL,2019-ALALF-000078
156097,2161602,700.0,2017-03-08,US287 & CRTT,-102.6033333,37.5975,Baca,US-CO,2017-COBAX-000278
158618,5945575,700.0,2019-04-10,PENN CREEK,-96.43353,36.4196600000001,Osage,US-OK,2019-OKOSA-000516
353281,28074610,699.0,2024-02-08,SCK Big Oak D RX,-85.548889,33.713611,Cleburne,US-AL,2024-ALALF-240069
357639,32964193,698.0,2024-03-11,SNF Conner Creek Comp 131 RX,-93.811,31.206444,Sabine,US-TX,2024-TXTXF-000154
294025,27383590,695.0,2023-01-11,Cellers Hill,-99.2810165,33.20937395,Throckmorton,US-TX,2023-TXTXS-230204
280849,13333189,694.0,2020-08-18,HOMOCHITTO BB24 SUB 5,-90.9493899999999,31.3165100000001,Amite,US-MS,2020-MSMNF-000219
25040,5988374,694.0,2019-04-23,Desoto Burn Block 6501,-88.997222,31.280556,Perry,US-MS,2019-MSMNF-000033
355160,28076493,694.0,2024-02-25,RX Cavern 2,-92.2006,35.9703,Stone,US-AR,2024-AROZF-000437
17302,3899179,694.0,2018-03-16,TL Sleepy Man,-85.894167,33.463333,Clay,US-AL,2018-ALALF-000080
60556,3908388,693.0,2018-03-22,BK Blue Cut,-87.4045,34.0908000000001,Winston,US-AL,2018-ALALF-000085
121029,6056775,688.0,2019-04-30,Holly Springs Burn Block 11,-89.058056,34.696667,Tippah,US-MS,2019-MSMNF-000044
358316,32964869,684.0,2024-03-16,Welch Lodge RX,-91.5694,37.402,Shannon,US-MO,2024-MOOZP-000215
38874,3588157,681.0,2017-10-03,NOD West Eugene Wetlands,-123.1689,44.0840000000001,Lane,US-OR,2017-ORNOD-170316
303810,28024145,680.0,2023-04-12,Jamestown Marsh N,-97.92843,39.68122,Republic,US-KS,2023-KSRPX-000369
87652,19262788,680.0,2021-04-08,Sand Creek - McCone,-105.6651,47.95374,McCone,US-MT,2021-MTLG41-000058
341556,28062880,679.0,2023-10-19,SHNF Comp 26 South RX,-95.656167,30.54945,Walker,US-TX,2023-TXTXF-000502
356582,28077919,677.0,2024-02-20,War Bluff RX,-88.495467,37.458,Pope,US-IL,2024-ILSHF-240047
91378,18927992,672.6,2021-03-07,INTERCEPT,-96.39993,35.50161,Okfuskee,US-OK,2021-OKOMA-000444
352798,28074128,672.0,2024-02-02,TAL Quail E RX,-86.105278,33.228333,Clay,US-AL,2024-ALALF-240041
14419,6059577,671.0,2019-02-01,BK Clear Creek,-87.26422,34.0127900000001,Winston,US-AL,2019-ALALF-000003
343067,28064395,670.0,2023-11-05,Big Hackneys Creek,-82.2172222,37.3763889,Pike,US-KY,2023-KYKYS-231952165
36554,5894769,670.0,2019-03-27,Keown Falls RX #2,-85.0931669999999,34.6211670000001,Walker,US-GA,2019-GACHF-190024
200933,7747980,668.0,2020-02-28,TL Wade 1,-85.88383,33.5048600000001,Talladega,US-AL,2020-ALALF-000059
276850,1271876,668.0,2016-04-28,Brittle 28 RX,-83.6346,44.4177100000001,Iosco,US-MI,2016-MIHMF-002183
332341,28052668,667.0,2023-08-23,County Line,-89.1483,31.102733,Forrest,US-MS,2023-MSMNF-000475
268904,7777992,663.0,2020-03-08,DE SOTO BB 9370,-88.8438,30.66304,Jackson,US-MS,2020-MSMNF-000117
316786,28037109,661.0,2023-06-26,Clark,-99.10793809,32.94703898,Shackelford,US-TX,2023-TXTXS-232195
297608,23877139,660.0,2023-02-23,Nanticoke,-75.9063,38.3495,Dorchester,US-MD,2023-MDMDS-000112
306982,28027321,660.0,2023-05-02,Rx Marion 1829,-94.207701,32.708862,Marion,US-TX,2023-TXTXS-231829
357245,32963795,654.0,2024-03-11,Chute Ridge RX,-93.69623,36.644911,Barry,US-MO,2024-MOMTF-000180
343084,28064412,654.0,2023-11-05,Consol,-82.9530556,37.3783333,Knott,US-KY,2023-KYKYS-231192163
305645,28025980,650.0,2023-04-16,Blue River,-96.58874,39.57022,Marshall,US-KS,2023-KSMSX-000449
283215,7777192,650.0,2020-03-07,TOMBIGBEE BB 48-50-58,-89.0035099999999,33.25059,Winston,US-MS,2020-MSMNF-000112
227315,18997190,650.0,2021-03-13,Klondike Swamp Fire,-96.415733333,48.7535,Kittson,US-MN,2021-MNMNS-121011
191371,924580,650.0,2015-08-14,Clegg,-101.468,30.3648000000001,Crockett,US-TX,2015-TXTXS-002009
281123,928442,650.0,2015-08-14,Scotchman Peak,-116.063301,48.1823010000001,Bonner,US-ID,2015-IDIPF-000872
355913,28077248,650.0,2024-02-28,W Creek,-102.02117286,35.74121592,Moore,US-TX,2024-TXTXS-240344
127845,13511988,650.0,2020-08-20,Fresno,-102.655,30.1052,Brewster,US-TX,2020-TXTXS-200488
80173,6059579,648.0,2019-04-22,BK Well Woman,-87.2730559999999,34.2677780000001,Winston,US-AL,2019-ALALF-000105
207117,10342780,648.0,2020-07-01,ROWHER,-118.3248,34.55033,Los Angeles,US-CA,2020-CAANF-002440
64824,6058783,648.0,2019-03-21,BK West Fork,-87.338333,34.3158330000001,Lawrence,US-AL,2019-ALALF-000063
354459,32785192,646.0,2024-02-20,Dogtown RX,-92.075686,37.581845,Texas,US-MO,2024-MOMTF-000060
92592,2008490,643.0,2016-11-26,Addison,-84.41639,36.95527,Pulaski,US-KY,2016-KYDBF-016205
356667,32963217,641.0,2024-03-05,Holtwood,-104.07247,38.90659,El Paso,US-CO,2024-COEPX-000205
170355,7778799,640.9,2020-03-08,Sewage,-93.196544589,31.0202932340001,Vernon,US-LA,2020-LAKIF-000049
183089,19205589,640.0,2021-04-04,Scrambled Eggs Fire,-95.743407986,48.208699811,Marshall,US-MN,2021-MNMNS-121070
210936,23809197,640.0,2022-03-20,Nocona Hills,-97.625,33.86,Montague,US-TX,2022-TXTXS-221862
268370,2098913,640.0,2017-01-29,17-8,-101.63,39.52,Sherman,US-KS,2017-KSSHX-000076
6174,7277178,640.0,2019-08-28,FDH-MTLG19-171,-111.083333,47.7638890000001,Chouteau,US-MT,2019-MTLG19-000171
232375,7853183,638.0,2020-03-15,TK Comp 15A,-85.58937,32.5013300000001,Macon,US-AL,2020-ALALF-000098
358227,32964780,638.0,2024-03-15,CON OPEN POND 05 - 10 - 11 RX,-86.5625,31.0699,Covington,US-AL,2024-ALALF-240159
129931,6558776,636.0,2019-07-27,Homochitto RX BB 65 SUB 2 ,-91.01093,31.28394,Amite,US-MS,2019-MSMNF-000072
357812,32964363,634.0,2024-03-13,CON BSE01_03 RX,-86.5542,31.0347,Covington,US-AL,2024-ALALF-240142
244759,798628,633.0,2015-06-23,Herron,-152.113,63.1648000000001,Denali,US-AK,2015-AKTAD-000571
133019,7747982,633.0,2020-02-28,TL Adams Gap Block A,-85.8829899999999,33.4123500000001,Clay,US-AL,2020-ALALF-000060
352027,28073372,630.0,2024-01-31,TSK Comp 13 RX,-85.616667,32.4875,Macon,US-AL,2024-ALALF-240035
2536,1796704,630.0,2016-10-11,Johnson Mesa Unit - Gallinas WUI RXBP,-105.4647,35.6924900000001,San Miguel,US-NM,2016-NMSNF-000617
231382,21530391,630.0,2021-08-11,FDH-MTLG19-2021-483,-110.996356,47.7711410000001,Chouteau,US-MT,2021-MTLG19-000483
255249,3822798,627.0,2018-01-31,STIDHAM CREEK,-96.11242,35.2238300000001,Hughes,US-OK,2018-OKOMA-000185
212635,17115591,625.0,2020-09-02,FDH-MTLG24-324,-108.56428,48.84173,Blaine,US-MT,2020-MTLG24-000324
18220,5504769,624.0,2018-11-24,RABBIT,-96.3951499999999,35.5142700000001,Okfuskee,US-OK,2018-OKOMA-001255
67144,21637590,622.68,2021-08-08,Johnson 2,-104.3896,48.2689500000001,Roosevelt,US-MT,2021-MTLG17-210019
283950,7746777,620.0,2020-02-28,HOMOCHITTO BB 53,-90.96959,31.4418400000001,Franklin,US-MS,2020-MSMNF-000069
43136,5082371,618.0,2018-10-01,Crone Gulch,-113.9713,45.61798,Lemhi,US-ID,2018-IDSCF-018310
358544,32965095,618.0,2024-03-18,Wolf Hollow RX,-90.4341,36.9404,Wayne,US-MO,2024-MOMTF-000232
59518,4175571,617.0,2018-05-03,PIG MOUNTAIN RX,-111.5138,31.8276700000001,Pima,US-AZ,2018-AZA3S-000515
68812,3321499,617.0,2017-07-17,Bighorn 480,-108.0253,45.43568,Big Horn,US-MT,2017-MTLG22-700480
353390,32629602,616.0,2024-02-09,Johnson Mtn Block 2 RX,-90.8948,37.7252,Iron,US-MO,2024-MOMTF-000031
353853,32708395,616.0,2024-02-15,Council Bluff West Beach RX,-90.957026,37.730869,Iron,US-MO,2024-MOMTF-000039
335444,28055769,615.0,2023-09-09,Cactus,-99.55022204,32.67736011,Shackelford,US-TX,2023-TXTXS-234049
43977,17010788,613.0,2020-11-19,Buffalo 1857,-94.65479,34.39379,McCurtain,US-OK,2020-AROUF-002124
355512,28076844,613.0,2024-02-26,SCK IRON CITY D RX,-85.6328,33.6566,Cleburne,US-AL,2024-ALALF-240122
355388,32856791,613.0,2024-02-23,Buckner RX,-92.021333,37.5505,Texas,US-MO,2024-MOMTF-000080
185218,5976770,611.0,2019-04-19,Pitcha Pines,-91.6182899999999,47.6675500000001,Lake,US-MN,2019-MNSUF-000036
176404,996133,610.0,2015-09-15,CR 162,-103.878,39.4216000000001,Elbert,US-CO,2015-COELX-001398
353264,28074595,609.0,2024-02-08,TAL Site 3 Block E RX,-86.186944,33.19,Talladega,US-AL,2024-ALALF-240068
56320,3906868,608.0,2018-03-21,C-65/68,-92.7625,32.8822220000001,Claiborne,US-LA,2018-LAKIF-000127
57498,4178774,608.0,2018-05-07,C-9,-93.084167,31.5411110000001,Natchitoches,US-LA,2018-LAKIF-000190
26581,3856885,608.0,2018-02-20,C -17,-93.1924999999999,31.50444,Natchitoches,US-LA,2018-LAKIF-000092
169773,3799246,607.5,2018-01-18,CHERRY,-96.3899299999999,36.6682700000001,Osage,US-OK,2018-OKOSA-000083
206655,6882375,605.0,2019-09-13,Homochitto RX BB 45 Sub Unit 1,-91.06873,31.39104,Franklin,US-MS,2019-MSMNF-000083
158639,5895969,604.0,2019-03-27,Fink Sandstone RX,-88.71441,37.50082,Johnson,US-IL,2019-ILSHF-000090
273133,19082004,604.0,2020-03-08,Ranch House FY20 RX (ADD-ON),-94.3466999999999,30.5430000000001,Tyler,US-TX,2020-TXBTP-6326046
299843,28020169,603.4,2023-03-19,BEAVER,-96.14353,35.41328,Okfuskee,US-OK,2023-OKOMA-000585
197293,19188394,601.0,2021-04-02,HIGH CENTERED,-96.20965,35.36272,Okfuskee,US-OK,2021-OKOMA-000837
167996,806404,600.0,2015-06-27,Deep Creek,-152.383,63.8333000000001,Yukon-Koyukuk,US-AK,2015-AKTAD-000669
51670,3043732,600.0,2017-05-20,055,-105.33,48.2500000000001,Roosevelt,US-MT,2017-MTLG37-000055
303807,28024140,600.0,2023-04-10,North Pole,-96.373,38.85694,Wabaunsee,US-KS,2023-KSWBX-000370
139536,6443182,600.0,2019-07-12,Cotton Village,-156.9103,61.348717,Bethel,US-AK,2019-AKSWS-904529
154770,1159466,600.0,2016-03-11,Marion Upland Road,-96.9714,38.3361,Marion,US-KS,2016-KSMNX-000219
195797,6435177,600.0,2019-07-11,Little Titnuk,-156.8725,61.2363889,Bethel,US-AK,2019-AKSWS-904513
232464,5795169,600.0,2019-02-24,East Pawnee,-104.4183,40.7272600000001,Weld,US-CO,2019-COARF-000042
88836,13022388,600.0,2020-08-15,Chimney,-99.4726254239999,32.7079819730001,Shackelford,US-TX,2020-TXTXS-200424
274003,23838536,600.0,2022-06-12,Sleepy Sunday,-101.11074459,35.93341151,Hutchinson,US-TX,2022-TXTXS-223231
86234,3530522,600.0,2017-09-14,Rocking Chair Ranch,-100.2475,31.2544500000001,Tom Green,US-TX,2017-TXTXS-002013
259044,1123652,600.0,2016-02-05,Two Thirty Nine,-105.283699,34.9905010000001,Guadalupe,US-NM,2016-NMN6S-000020
160915,3627720,600.0,2017-10-22,Tipton,-108.35361,41.6213900000001,Sweetwater,US-WY,2017-WYSWX-000405
232335,6847974,600.0,2019-09-06,Booth,-100.92,34.4425000000001,Hall,US-TX,2019-TXTXS-190344
112733,1466187,600.0,2016-07-14,Big Light,-100.579,34.08966666,Motley,US-TX,2016-TXTXS-001031
158193,3443341,600.0,2017-08-23,Diamond A,-115.5372,41.97857,Elko,US-NV,2017-IDTFD-000351
109535,23828978,600.0,2022-04-13,Hines,-99.9916667,34.4908333,Hardeman,US-TX,2022-TXTXS-222646
66326,1540275,600.0,2016-07-31,Bridwell,-101.22705,32.9055833300001,Borden,US-TX,2016-TXTXS-002009
13182,3904938,600.0,2018-03-20,C-112,-92.561389,31.752778,Grant,US-LA,2018-LAKIF-000123
217032,4261973,600.0,2018-05-18,Frier,-103.6112,33.1699100000001,Lea,US-NM,2018-NMN5S-000335
180126,2272328,600.0,2017-03-04,LA RUE PINE HILLS,-89.43774,37.5660100000001,Union,US-IL,2017-ILSHF-000041
51627,3883607,600.0,2018-03-06,Benson Pond/South White RX,-118.8613,42.8713300000001,Harney,US-OR,2018-ORBUD-008006
129328,1536806,600.0,2016-07-30,North Touchet,-117.8689,46.24744,Columbia,US-WA,2016-WASES-020574
190896,3447896,600.0,2017-08-25,Sagebrush Draw,-104.667,46.84844,Prairie,US-MT,2017-MTMCD-000494
120619,6989175,600.0,2019-10-02,Road 10 West,-95.17725,33.7800833330001,Red River,US-TX,2019-TXTXS-190454
346915,28068245,600.0,2023-12-07,Border '23 Fire,-96.5002778,48.9961111,Kittson,US-MN,2023-MN1DS-000054
218970,17116388,600.0,2020-08-12,FDH-MTLG17-222,-105.08,48.3500000000001,Roosevelt,US-MT,2020-MTLG17-000222
257481,9267583,600.0,2020-06-04,Billy Hawk Creek,-157.0294,66.12001,Yukon-Koyukuk,US-AK,2020-AKGAD-000177
114834,6361585,600.0,2019-06-25,Kateel River,-160.3241,65.4879000000001,Northwest Arctic,US-AK,2019-AKGAD-000376
162213,7085177,600.0,2019-10-13,Dustin Hudson,-98.8085,33.3001667,Young,US-TX,2019-TXTXS-190497
72237,1463336,600.0,2016-07-13,4 Silo,-100.8886111,29.3219444000001,Val Verde,US-TX,2016-TXTXS-005012
58520,6093975,600.0,2019-05-07,DeSoto RX Burn Block 8309,-88.83,30.973333,George,US-MS,2019-MSMNF-000052
112690,1403213,600.0,2016-06-27,Oak Spring,-104.16658333,30.9306,Jeff Davis,US-TX,2016-TXTXS-002008
87347,3727557,600.0,2017-12-09,HEISMAN,-96.12132,36.523,Osage,US-OK,2017-OKOSA-001257
68215,3479325,600.0,2017-08-27,370,-110.675,48.549,Hill,US-MT,2017-MTLG12-000370
208927,902830,600.0,2015-08-06,Chians,-98.4916,30.8445,Llano,US-TX,2015-TXTXS-004005
269191,23828382,600.0,2022-04-09,Bull Creek,-101.18938,32.62823,Borden,US-TX,2022-TXTXS-222520
85636,1127562,600.0,2016-02-11,CR440,-98.2069,27.645,Jim Wells,US-TX,2016-TXTXS-005003
304016,28024343,600.0,2023-04-13,Rx Upshur 1502,-95.039553,32.756537,Upshur,US-TX,2023-TXTXS-231502
120326,13409188,600.0,2020-08-19,Saddle ,-114.6814,42.0939100000001,Twin Falls,US-ID,2020-IDTFD-000269
182846,20992000,600.0,2021-08-12,Blackjack Spring - McCone,-105.6088,47.75994,McCone,US-MT,2021-MTLG41-000465
70640,2161211,600.0,2017-03-10,80th Street Fire,-97.27967,36.02883,Payne,US-OK,2017-OKOKS-000565
302376,28022709,600.0,2023-04-07,2600,-96.81493,38.82693,Morris,US-KS,2023-KSMRX-000305
247982,3411392,600.0,2017-08-12,Cherry,-105.6,46.9094400000001,Prairie,US-MT,2017-MTMCD-000402
103739,6577182,600.0,2019-07-29,Flat Top,-99.5699999999999,33.1283333330001,Haskell,US-TX,2019-TXTXS-190148
200882,23834433,600.0,2022-05-18,Sandstone Mountain,-98.6361111,30.7238889,Llano,US-TX,2022-TXTXS-222991
121749,19183591,600.0,2021-04-02,Deer Creek Fire,-95.315366511,46.3693171150001,Otter Tail,US-MN,2021-MNMNS-161022
150377,798950,600.0,2015-06-20,Sea,-153.733,64.1000000000001,Yukon-Koyukuk,US-AK,2015-AKTAD-000367
